case_id,client_name,case_type,notary,workflow_status,case_category,notarization_category,usage_country,accept_date,issue_date,notary_fee,fee_status
2023004657,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,中国大陆,2023-03-06,2023-03-07,150.00,是
2023004663,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,加拿大,2023-03-06,2023-03-06,150.00,是
2023004670,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-03-06,2023-03-06,150.00,是
2023004673,REDACTED_CLIENT,译本与原本相符,Staff_024,已归档,新证,涉外民事,美国,2023-03-06,2023-03-06,150.00,是
2023004678,REDACTED_CLIENT,亲属关系,Staff_029,已归档,新证,涉外民事,日本,2023-03-06,2023-03-06,150.00,是
202300468,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-01-09,2023-01-09,0.00,Unknown
2023004680,REDACTED_CLIENT,译本与原本相符,Staff_020,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-07,150.00,是
2023004681,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,爱尔兰,2023-03-06,2023-03-07,0.00,Unknown
2023004682,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-06,2023-03-06,100.00,否
2023004683,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,加拿大,2023-03-06,2023-03-06,150.00,是
2023004686,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-03-06,2023-03-06,150.00,是
2023004687,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-06,2023-03-06,100.00,否
2023004692,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-07,150.00,是
202300470,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-09,2023-02-02,4770.00,是
2023004700,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,新加坡,2023-03-06,2023-03-08,150.00,是
2023004701,REDACTED_CLIENT,无犯罪记录,Staff_029,已归档,新证,涉外民事,加拿大,2023-03-06,2023-03-06,150.00,是
2023004702,REDACTED_CLIENT,出生,Staff_024,已归档,新证,涉外民事,法国,2023-03-06,2023-03-06,150.00,是
2023004708,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,泰国,2023-03-06,2023-03-07,150.00,是
2023004709,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,土耳其,2023-03-06,2023-03-07,0.00,Unknown
2023004710,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-06,150.00,是
2023004712,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,澳大利亚,2023-03-06,2023-03-07,150.00,是
2023004715,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,新西兰,2023-03-06,2023-03-06,150.00,是
2023004716,REDACTED_CLIENT,无犯罪记录,Staff_003,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-07,150.00,是
2023004717,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,加拿大,2023-03-06,2023-03-06,150.00,是
2023004718,REDACTED_CLIENT,无犯罪记录,Staff_006,已归档,新证,涉外民事,葡萄牙,2023-03-06,2023-03-06,150.00,是
2023004719,REDACTED_CLIENT,证书（执照）,Staff_007,已归档,新证,涉外民事,加拿大,2023-03-09,2023-03-10,150.00,是
202300472,REDACTED_CLIENT,证书（执照）,Staff_070,已归档,新证,涉外民事,德国,2023-01-09,2023-01-09,150.00,是
2023004723,REDACTED_CLIENT,亲属关系,Staff_006,已归档,新证,涉外民事,希腊,2023-03-06,2023-03-07,150.00,是
2023004724,REDACTED_CLIENT,译本与原本相符,Staff_029,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-07,150.00,是
2023004726,REDACTED_CLIENT,其他继承,Staff_024,已归档,新证,法律意见书,中国大陆,2023-03-06,2023-04-07,0.00,Unknown
2023004727,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-06,150.00,是
2023004728,REDACTED_CLIENT,证书（执照）,Staff_006,已归档,新证,涉外民事,法国,2023-03-06,2023-03-06,150.00,是
202300473,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,匈牙利,2023-01-09,2023-01-09,150.00,是
2023004733,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,马达加斯加,2023-03-06,2023-03-06,500.00,是
2023004734,REDACTED_CLIENT,亲属关系,Staff_024,已归档,新证,涉外民事,英国,2023-03-06,2023-03-06,150.00,是
202300474,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-10,2023-01-12,3459.00,是
2023004743,REDACTED_CLIENT,译本与原本相符,Staff_070,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-07,150.00,是
2023004744,REDACTED_CLIENT,译本与原本相符,Staff_039,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-06,300.00,是
2023004747,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-08,150.00,是
202300475,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,西班牙,2023-01-09,2023-01-09,150.00,是
2023004753,REDACTED_CLIENT,译本与原本相符,Staff_020,已归档,新证,涉外民事,韩国,2023-03-06,2023-03-07,150.00,是
2023004755,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,澳大利亚,2023-03-06,2023-03-07,150.00,是
2023004759,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,乌克兰,2023-03-08,2023-03-09,150.00,是
202300476,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,澳大利亚,2023-01-09,2023-01-09,600.00,是
2023004760,REDACTED_CLIENT,执行证书,Staff_036,已归档,新证,国内经济执行证书,中国大陆,2023-02-28,2023-03-20,500.00,是
2023004763,REDACTED_CLIENT,译本与原本相符,Staff_027,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,0.00,是
2023004767,REDACTED_CLIENT,亲属关系,Staff_077,受理,新证,涉外民事,日本,2023-03-07,NULL,0.00,否
2023004768,REDACTED_CLIENT,出生,Staff_024,已归档,新证,涉外民事,希腊,2023-03-07,2023-03-07,150.00,是
202300477,REDACTED_CLIENT,无犯罪记录,Staff_027,已归档,新证,涉台,台湾,2023-01-09,2023-01-09,150.00,是
2023004771,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004774,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,法国,2023-03-07,2023-03-07,150.00,是
2023004778,REDACTED_CLIENT,未婚,Staff_076,已归档,新证,涉外民事,越南,2023-03-07,2023-03-07,150.00,是
202300478,REDACTED_CLIENT,城市房屋所有权委托,Staff_007,已归档,新证,国内民事,中国大陆,2023-01-10,2023-01-10,2850.00,是
2023004783,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004786,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004787,REDACTED_CLIENT,亲属关系,Staff_029,已归档,新证,涉外民事,德国,2023-03-07,2023-03-07,150.00,是
2023004789,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
202300479,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,泰国,2023-01-09,2023-01-09,150.00,是
2023004791,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,150.00,是
2023004792,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004793,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004795,REDACTED_CLIENT,证书（执照）,Staff_044,已归档,新证,涉外民事,希腊,2023-03-07,2023-03-08,150.00,是
2023004796,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004798,REDACTED_CLIENT,处分财产的遗嘱,Staff_049,受理,新证,国内民事,中国大陆,2023-03-07,NULL,2000.00,否
2023004799,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,新加坡,2023-03-07,2023-03-07,150.00,是
20230048,REDACTED_CLIENT,其他法律意见书,Staff_024,发证,新证,法律意见书,中国大陆,2023-01-03,2023-01-03,100.00,否
2023004802,REDACTED_CLIENT,译本与原本相符,Staff_076,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,8230.00,是
2023004804,REDACTED_CLIENT,放弃继承权声明,Staff_049,受理,新证,国内民事,中国大陆,2023-03-07,NULL,500.00,是
2023004806,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,0.00,Unknown
2023004811,REDACTED_CLIENT,证书（执照）,Staff_029,已归档,新证,涉外民事,西班牙,2023-03-07,2023-03-07,150.00,是
2023004812,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,巴基斯坦,2023-03-07,2023-03-07,500.00,是
2023004813,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,印度,2023-03-07,2023-03-07,500.00,是
2023004816,REDACTED_CLIENT,译本与原本相符,Staff_006,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-09,150.00,是
2023004818,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,西班牙,2023-03-07,2023-03-07,0.00,Unknown
202300482,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,加拿大,2023-01-09,2023-01-09,0.00,Unknown
2023004824,REDACTED_CLIENT,处分财产的遗嘱,Staff_049,受理,新证,国内民事,中国大陆,2023-03-07,NULL,2000.00,否
2023004825,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,西班牙,2023-03-07,2023-03-07,0.00,Unknown
2023004827,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,圣卢西亚,2023-03-07,2023-03-07,0.00,Unknown
2023004828,REDACTED_CLIENT,无犯罪记录,Staff_024,已归档,新证,涉外民事,加拿大,2023-03-07,2023-03-07,150.00,是
2023004832,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,0.00,Unknown
2023004833,REDACTED_CLIENT,译本与原本相符,Staff_020,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,150.00,是
2023004837,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,0.00,Unknown
202300484,REDACTED_CLIENT,证书（执照）,Staff_076,已归档,新证,涉外民事,韩国,2023-01-09,2023-01-09,0.00,是
2023004842,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,300.00,是
2023004845,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004846,REDACTED_CLIENT,其他财产关系合同,Staff_024,受理,新证,国内民事,中国大陆,2023-03-07,NULL,0.00,Unknown
2023004847,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,150.00,是
202300485,REDACTED_CLIENT,译本与原本相符,Staff_076,已归档,新证,涉外民事,韩国,2023-01-09,2023-01-09,150.00,是
2023004850,REDACTED_CLIENT,出生,Staff_019,已归档,新证,涉外民事,新加坡,2023-03-07,2023-03-09,150.00,是
2023004855,REDACTED_CLIENT,未婚,Staff_030,已归档,新证,涉外民事,越南,2023-03-07,2023-03-07,0.00,Unknown
2023004859,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,加拿大,2023-03-07,2023-03-08,0.00,Unknown
202300486,REDACTED_CLIENT,证书（执照）,Staff_054,已归档,新证,涉外民事,韩国,2023-01-09,2023-01-09,150.00,是
2023004860,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004862,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,0.00,Unknown
2023004866,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,瓦努阿图,2023-03-07,2023-03-07,0.00,Unknown
202300487,REDACTED_CLIENT,亲属关系,Staff_008,已归档,新证,涉外民事,日本,2023-01-09,2023-01-09,150.00,是
2023004872,REDACTED_CLIENT,未婚,Staff_008,已归档,新证,涉外民事,意大利,2023-03-07,2023-03-08,150.00,是
2023004873,REDACTED_CLIENT,亲属关系,Staff_030,已归档,新证,涉外民事,希腊,2023-03-07,2023-03-10,0.00,Unknown
2023004874,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,捷克,2023-03-07,2023-03-07,0.00,Unknown
2023004877,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004878,REDACTED_CLIENT,无犯罪记录,Staff_051,已归档,新证,涉外民事,泰国,2023-03-07,2023-03-07,150.00,是
2023004881,REDACTED_CLIENT,无犯罪记录,Staff_070,已归档,新证,涉外民事,泰国,2023-03-07,2023-03-09,150.00,是
2023004882,REDACTED_CLIENT,译本与原本相符,Staff_030,已归档,新证,涉外民事,美国,2023-03-07,2023-03-10,46040.00,是
2023004884,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004886,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004888,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
2023004889,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-07,2023-03-07,100.00,否
202300489,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,土耳其,2023-01-09,2023-01-09,0.00,Unknown
2023004892,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,荷兰,2023-03-07,2023-03-08,150.00,是
2023004895,REDACTED_CLIENT,证书（执照）,Staff_020,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,150.00,是
2023004896,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,多米尼克,2023-03-07,2023-03-08,150.00,是
2023004897,REDACTED_CLIENT,文本相符,Staff_030,已归档,新证,涉外民事,韩国,2023-03-07,2023-03-07,300.00,是
2023004898,REDACTED_CLIENT,证书（执照）,Staff_036,已归档,新证,涉外民事,希腊,2023-03-07,2023-03-09,150.00,是
202300490,REDACTED_CLIENT,城市房屋所有权委托,Staff_009,已归档,新证,国内民事,中国大陆,2023-01-09,2023-01-11,500.00,是
2023004901,REDACTED_CLIENT,无犯罪记录,Staff_076,已归档,新证,涉外民事,澳大利亚,2023-03-08,2023-03-08,150.00,是
2023004908,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,菲律宾,2023-03-08,2023-03-08,150.00,是
2023004909,REDACTED_CLIENT,亲属关系,Staff_024,已归档,新证,涉外民事,德国,2023-03-08,2023-03-08,150.00,是
2023004916,REDACTED_CLIENT,译本与原本相符,Staff_027,已归档,新证,涉外民事,韩国,2023-03-08,2023-03-08,0.00,是
2023004918,REDACTED_CLIENT,法定继承,Staff_054,受理,新证,国内民事,中国大陆,2023-03-08,NULL,0.00,Unknown
2023004919,REDACTED_CLIENT,译本与原本相符,Staff_008,已归档,新证,涉外民事,美国,2023-03-08,2023-03-08,150.00,是
2023004922,REDACTED_CLIENT,证书（执照）,Staff_004,已归档,新证,涉外民事,塞浦路斯,2023-03-08,2023-03-08,150.00,是
2023004923,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,德国,2023-03-08,2023-03-08,150.00,是
2023004924,REDACTED_CLIENT,译本与原本相符,Staff_032,已归档,新证,涉外民事,美国,2023-03-08,2023-03-08,150.00,是
202300493,REDACTED_CLIENT,一般事务性委托,Staff_007,发证,新证,国内涉他,中国大陆,2023-01-09,2023-01-11,200.00,是
2023004930,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,西班牙,2023-03-08,2023-03-08,0.00,Unknown
2023004931,REDACTED_CLIENT,文书上的签名（印鉴）,Staff_004,已归档,新证,涉外民事,西班牙,2023-03-08,2023-03-09,500.00,是
2023004932,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-08,2023-03-08,100.00,否
2023004936,REDACTED_CLIENT,译本与原本相符,Staff_029,已归档,新证,涉外民事,美国,2023-03-08,2023-03-09,150.00,是
2023004938,REDACTED_CLIENT,译本与原本相符,Staff_039,已归档,新证,涉外民事,韩国,2023-03-08,2023-03-08,300.00,是
2023004943,REDACTED_CLIENT,证书（执照）,Staff_003,已归档,新证,涉外民事,埃塞俄比亚,2023-03-09,2023-03-10,500.00,是
2023004948,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,冰岛,2023-03-08,2023-03-08,150.00,是
2023004949,REDACTED_CLIENT,译本与原本相符,Staff_039,已归档,新证,涉外民事,韩国,2023-03-08,2023-03-09,300.00,是
2023004952,REDACTED_CLIENT,译本与原本相符,Staff_020,已归档,新证,涉外民事,韩国,2023-03-08,2023-03-09,150.00,是
2023004954,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-08,2023-03-08,100.00,否
2023004955,REDACTED_CLIENT,出生,Staff_024,已归档,新证,涉外民事,澳大利亚,2023-03-08,2023-03-08,150.00,是
2023004957,REDACTED_CLIENT,其他法律意见书,Staff_024,制证,新证,法律意见书,中国大陆,2023-03-08,2023-03-08,200.00,否
2023004959,REDACTED_CLIENT,无犯罪记录,Staff_030,已归档,新证,涉外民事,韩国,2023-03-08,2023-03-08,0.00,Unknown
202300496,REDACTED_CLIENT,法定继承,Staff_049,已归档,新证,国内民事,中国大陆,2023-01-12,2023-02-02,2103.00,是
2023004960,REDACTED_CLIENT,证书（执照）,Staff_030,已归档,新证,涉外民事,南非,2023-03-08,2023-03-08,0.00,Unknown
2023004964,REDACTED_CLIENT,出生,Staff_030,已归档,新证,涉外民事,土耳其,2023-03-08,2023-03-08,0.00,Unknown
2023004965,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,澳大利亚,2023-03-08,2023-03-08,150.00,是
2023004966,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,泰国,2023-03-08,2023-03-08,150.00,是
2023004967,REDACTED_CLIENT,无犯罪记录,Staff_008,已归档,新证,涉外民事,秘鲁,2023-03-08,2023-03-08,150.00,是
2023004973,REDACTED_CLIENT,证书（执照）,Staff_008,已归档,新证,涉外民事,加拿大,2023-03-08,2023-03-08,150.00,是
2023004977,REDACTED_CLIENT,证书（执照）,Staff_039,已归档,新证,涉外民事,韩国,2023-03-08,2023-03-09,150.00,是
2023004978,REDACTED_CLIENT,其他法律意见书,Staff_024,受理,新证,法律意见书,中国大陆,2023-03-08,NULL,100.00,否
2023004980,REDACTED_CLIENT,证书（执照）,Staff_024,已归档,新证,涉外民事,阿联酋,2023-03-08,2023-03-08,500.00,是
2023004984,REDACTED_CLIENT,证书（执照）,Staff_032,归档,新证,涉外民事,韩国,2023-03-08,2023-03-08,0.00,Unknown
